gid,barrio,plaza,nro_piq,calle,altura,artefacto,lampara,potencia,soporte,columna,tulipa,portaeq,lng,lat
153143,ALDANA,,88,GDOR. MANUEL I. LAGRAÑA,200,PHILIPS,LED,76,R8,,,,-588.258.326.053.617.000,-274.605.794.980.124.000
153176,BAÑADO NORTE,,34,LEANDRO N. ALEM,300,PHILIPS,LED,76,R8,,,,-588.151.788.711.545.000,-27.462.780.977.832.600
153229,DR. MONTAÑA,,700,JAIME MAZZA,5400,PHILIPS,LED,76,R8,,,,-587.917.256.355.283.000,-275.195.661.818.439.000
153344,NIÑO JESUS,,30,PJE. NIÑO JESUS,1100,PHILIPS,LED,76,R8,,,,-588.018.321.990.964.000,-274.762.981.768.115.000
153379,JUAN XXIII,,15,MARIANO ANDINO IGARZABAL,3700,PHILIPS,LED,76,R8,,,,-588.310.873.210.591.000,-274.991.767.642.491.000
153412,PLACIDO MARTINEZ,,11,CHACABUCO,250,PHILIPS,LED,76,R8,,,,-588.101.172.744.243.000,-274.621.512.791.979.000
149859,NUESTRA SRA DE LA POMPEYA,,25,GDOR. AGUSTIN P. JUSTO,2200,CHZ,LED,150,R8 CON BRAZO CORTO,,,,-588.207.786.530.253.000,-274.644.044.218.120.000
24173,DEPORTE,,,,,Sin Dato,LED,45,,,,,-588.316.559.999.997.000,-274.680.529.999.999.000
149979,QUINTA FERRE,,13,CALLE 66,3350,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-58.805.069.447.327.200,-274.641.233.253.161.000
150278,SUR,,797,JOSE RAMON VIDAL,1700,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-588.378.073.275.087.000,-274.766.021.517.469.000
155513,UNION,,1262,GDOR. DR. ADOLFO CONTTE,2050,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-588.241.884.112.356.000,-27.483.357.213.780.100
150447,9 DE julio,,131,GASCON,2500,PHILIPS,LED,76,PRFV,,,,-587.969.747.185.704.000,-274.918.053.332.605.000
152479,CIUDAD DE ESTEPA,S/N,24,S/N,,PHILIPS,LED,76,COLUMNAS ART TIPO URBANO,,,,-588.323.318.660.420.000,-274.932.551.159.540.000
150946,YAPEYU,,59,GDOR. ING. VALENTIN VIRASORO,2800,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-588.134.146.956.332.000,-274.686.129.111.361.000
150559,JOSE MARIA PONCE,,50,JOAQUIN ARQUEROS,2400,NA,LED,,PESCANTE,,,,-587.709.572.911.259.000,-274.947.971.294.537.000
150654,ZONA SUR PONCE,,55,JOSE VALPUESTA,6600,NA,LED,,PESCANTE,,,,-587.731.135.138.478.000,-274.968.539.712.305.000
157778,CREMONTE,,96,CNEL. WENCESLAO MARTINEZ,1300,PHILIPS,LED,76,R8 BRAZO CORTO,,,,-587.727.436.423.298.000,-274.824.137.347.762.000
152491,NUESTRA SRA DE LA POMPEYA,,133,GDOR. MIGUEL V. GELABERT,550,PHILIPS,LED,76,R8,,,,-588.234.132.528.302.000,-274.653.563.497.802.000
152518,LA ROSADA,,8310,FRAY J. DE LA QUINTANA,1700,STRAND,LED,150,R8,,,,-588.280.615.210.530.000,-274.638.152.728.565.000
152533,HIPODROMO,,8,LOS TILOS,900,PHILIPS,LED,76,R8,,,,-588.010.436.296.460.000,-274.733.986.264.544.000
158360,JOSE MARIA PONCE,,101,ROMULO GREGORIO ARTIEDA,1600,PHILIPS,LED,76,R8 BRAZO CORTO,,,,-587.686.435.505.745.000,-274.875.032.426.309.000
152576,SOL DE MAYO,,4,MARTIN FIERRO,400,PHILIPS,LED,76,R8,,,,-588.000.849.375.295.000,-274.660.603.647.297.000
152657,BANCARIO,,37,TTE. CUNDOM,1500,PHILIPS,LED,76,R8,,,,-588.338.269.293.306.000,-274.863.233.841.889.000
159829,SAN IGNACIO,,148,PIO XI,1400,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-587.654.225.528.237.000,-274.848.958.479.039.000
152708,CODEPRO,,66,CHUBUT,1300,PHILIPS,LED,76,R8,,,,-588.358.935.713.766.000,-274.884.673.386.362.000
152768,CIUDAD DE AREQUIPA,,93,VIEDMA,1600,PHILIPS,LED,76,R8,,,,-588.311.085.104.940.000,-274.878.522.990.627.000
152797,CIUDAD DE AREQUIPA,,122,USHUAIA,1600,PHILIPS,LED,76,R8,,,,-588.318.005.204.198.000,-274.885.885.779.941.000
152830,GENERAL MADARIAGA,,23,YATAY,4200,PHILIPS,LED,76,R8,,,,-587.975.393.235.681.000,-274.696.457.657.427.000
152860,PUEBLO BUENOS AIRES,,33,NIÑO JESUS,824,PHILIPS,LED,76,R8,,,,-587.990.641.593.930.000,-274.709.570.778.366.000
152907,GENERAL MADARIAGA,,87,EL ÑANDUBAY,700,PHILIPS,LED,76,R8,,,,-587.960.828.840.730.000,-274.692.388.731.452.000
152920,PIO X,,133,PJE. S/N (57),,PHILIPS,LED,76,R8,,,,-588.373.406.231.401.000,-274.860.294.795.945.000
153004,VILLA CHIQUITA,,30,JUAN JOSE CASTELLI,1800,PHILIPS,LED,76,R8,,,,-588.102.892.041.204.000,-274.823.354.179.716.000
153024,ANAHI,,76,CABO ROQUE E. SANCHEZ,500,PHILIPS,LED,76,R8,,,,-587.959.785.463.224.000,-274.665.046.810.890.000
153053,NUESTRA SRA DE LA POMPEYA,,53,PJE. ANTONIO BERUTTI,2200,PHILIPS,LED,76,BRAZO POR POSTE DE HORMIGON,,,,-588.216.266.331.025.000,-274.649.328.274.848.000
153144,ALDANA,,89,GDOR. MANUEL I. LAGRAÑA,200,PHILIPS,LED,76,R8,,,,-588.258.540.630.338.000,-274.613.162.644.752.000
153177,BAÑADO NORTE,,35,LEANDRO N. ALEM,300,PHILIPS,LED,76,R8,,,,-588.152.110.576.627.000,-274.630.142.848.150.000
153230,DR. MONTAÑA,,701,JAIME MAZZA,5300,PHILIPS,LED,76,R8,,,,-587.936.031.818.387.000,-275.197.469.648.235.000
153380,JUAN XXIII,,16,MARIANO ANDINO IGARZABAL,3850,PHILIPS,LED,76,R8,,,,-588.312.667.608.259.000,-275.003.017.411.419.000
153345,NIÑO JESUS,,31,PJE. NIÑO JESUS,1100,PHILIPS,LED,76,R8,,,,-588.018.697.500.226.000,-274.765.147.257.122.000
153413,PLACIDO MARTINEZ,,12,CHACABUCO,250,PHILIPS,LED,76,R8,,,,-588.101.856.707.542.000,-274.616.202.638.056.000
149860,NUESTRA SRA DE LA POMPEYA,,25,GDOR. AGUSTIN P. JUSTO,2200,CHZ,LED,150,R8 CON BRAZO CORTO,,,,-588.215.189.427.135.000,-274.643.770.586.000.000
159830,SAN IGNACIO,,149,PIO XI,1400,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-587.653.836.607.930.000,-274.846.542.788.333.000
24174,DEPORTE,,,,,Sin Dato,LED,45,,,,,-588.315.029.999.997.000,-274.680.689.999.999.000
159863,SANTA RITA NORTE,,6,SRA. ERMIDA MOREYRA DE SILVA,1100,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-587.626.960.873.601.000,-274.831.466.271.116.000
150279,SAN MARTIN,,1312,JOSE RAMON VIDAL,1700,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-588.378.706.946.967.000,-274.761.355.407.314.000
152492,NUESTRA SRA DE LA POMPEYA,,134,GDOR. MIGUEL V. GELABERT,550,PHILIPS,LED,76,R8,,,,-588.233.153.522.012.000,-274.649.135.925.682.000
150448,9 DE julio,,132,GASCON,2500,PHILIPS,LED,76,PESCANTE,,,,-587.970.900.535.581.000,-274.925.441.113.698.000
150947,YAPEYU,,60,GDOR. ING. VALENTIN VIRASORO,2800,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-588.136.413.008.099.000,-274.685.843.657.848.000
150560,JOSE MARIA PONCE,,51,LUIS MARIA BABIN,6700,NA,LED,,PESCANTE,,,,-587.712.617.218.491.000,-274.945.330.131.475.000
150655,ZONA SUR PONCE,,56,JOSE VALPUESTA,6600,NA,LED,,PESCANTE,,,,-587.733.791.204.791.000,-274.968.144.058.055.000
152519,LA ROSADA,,8311,FRAY J. DE LA QUINTANA,1700,STRAND,LED,150,R8,,,,-588.286.060.094.831.000,-274.637.771.857.521.000
152534,HIPODROMO,,9,LOS TILOS,900,PHILIPS,LED,76,R8,,,,-58.801.050.335.168.600,-274.729.691.276.783.000
152577,SOL DE MAYO,,5,MARTIN FIERRO,400,PHILIPS,LED,76,R8,,,,-588.000.540.977.717.000,-274.663.394.921.228.000
152658,BANCARIO,,38,TTE. CUNDOM,1500,PHILIPS,LED,76,R8,,,,-588.328.613.340.852.000,-274.860.485.013.349.000
152709,CODEPRO,,67,CHUBUT,1300,PHILIPS,LED,76,R8,,,,-588.364.461.064.336.000,-274.884.054.609.316.000
158361,JOSE MARIA PONCE,,102,ROMULO GREGORIO ARTIEDA,1600,PHILIPS,LED,76,R8 BRAZO CORTO,,,,-587.687.816.843.387.000,-274.882.269.309.321.000
152769,CIUDAD DE AREQUIPA,,94,VIEDMA,1600,PHILIPS,LED,76,R8,,,,-588.313.807.547.090.000,-274.878.129.065.849.000
157780,CREMONTE,,98,PROF. PEDRO GRABRE,1300,PHILIPS,LED,76,R8 BRAZO CORTO,,,,-587.733.665.853.736.000,-274.822.372.979.804.000
152798,CIUDAD DE AREQUIPA,,123,USHUAIA,1600,PHILIPS,LED,76,R8,,,,-588.311.353.325.841.000,-274.887.837.303.124.000
152831,GENERAL MADARIAGA,,24,YATAY,4200,PHILIPS,LED,76,R8,,,,-587.977.243.959.901.000,-274.696.932.819.773.000
152861,PUEBLO BUENOS AIRES,,34,NIÑO JESUS,824,PHILIPS,LED,76,R8,,,,-587.990.145.385.263.000,-27.470.724.999.378.100
152908,GENERAL MADARIAGA,,88,EL ÑANDUBAY,700,PHILIPS,LED,76,R8,,,,-587.962.518.632.409.000,-274.687.056.787.223.000
18982,PIO X,,7,AV. DEL IV CENTENARIO,,AL400,LED,120,JIRAFA,ACERO,SIN ESPECIFICAR,SIN ESPECIFICAR,-588.380.071.520.803.000,-274.865.364.322.646.000
153005,VILLA CHIQUITA,,31,JUAN JOSE CASTELLI,1800,PHILIPS,LED,76,R8,,,,-588.102.221.488.950.000,-274.818.094.270.888.000
153025,ANAHI,,77,CABO ROQUE E. SANCHEZ,500,PHILIPS,LED,76,R8,,,,-587.959.772.052.179.000,-274.668.225.621.755.000
153054,NUESTRA SRA DE LA POMPEYA,,54,PJE. ANTONIO BERUTTI,2200,PHILIPS,LED,76,BRAZO POR POSTE DE HORMIGON,,,,-588.209.453.520.128.000,-274.649.566.391.734.000
153145,ALDANA,,90,GDOR. MANUEL I. LAGRAÑA,200,PHILIPS,LED,76,R8,,,,-588.258.232.176.301.000,-2.746.034.977.822.150
153178,BAÑADO NORTE,,36,LEANDRO N. ALEM,300,PHILIPS,LED,76,R8,,,,-588.152.459.263.799.000,-274.632.475.481.719.000
153224,DR. MONTAÑA,,695,JAIME MAZZA,5300,PHILIPS,LED,76,R8,,,,-587.933.631.241.319.000,-275.197.243.669.673.000
153346,NIÑO JESUS,,32,PJE. NIÑO JESUS,1100,PHILIPS,LED,76,R8,,,,-588.017.463.684.079.000,-274.757.841.689.254.000
153381,JUAN XXIII,,17,MARIANO ANDINO IGARZABAL,3850,PHILIPS,LED,76,R8,,,,-588.313.069.939.611.000,-275.005.933.403.227.000
153409,PLACIDO MARTINEZ,,8,CHACABUCO,250,PHILIPS,LED,76,R8,,,,-5.881.026.881.923.360,-274.622.286.691.200.000
153431,PLACIDO MARTINEZ,,8,CHACABUCO,700,PHILIPS,LED,76,R8,,,,-588.108.527.363.326.000,-27.466.896.915.051.000
153433,SAN MARCELO,,1432,SANCHEZ DE BUSTAMANTE,2600,N/C,LED,,PRFV,,,,-58.790.148.496.627.500,-274.933.794.561.243.000
153444,PARQUE BALNEARIO MOLINA PUNTA,,1,LAS MARGARITAS (NORTE),1900,PHILIPS,LED,76,R8,,,,-587.855.350.971.219.000,-274.400.693.352.159.000
150280,SAN MARTIN,,1313,JOSE RAMON VIDAL,1700,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-5.883.783.314.377.050,-274.758.702.644.993.000
24175,DEPORTE,,,,,Sin Dato,LED,45,,,,,-588.313.069.999.998.000,-274.681.029.999.999.000
152493,NUESTRA SRA DE LA POMPEYA,,135,GDOR. MIGUEL V. GELABERT,550,PHILIPS,LED,76,R8,,,,-588.232.657.313.344.000,-274.643.637.141.999.000
150449,9 DE julio,,133,GASCON,2500,PHILIPS,LED,76,PESCANTE,,,,-587.970.551.848.409.000,-274.922.811.973.451.000
152520,LA ROSADA,,8312,FRAY J. DE LA QUINTANA,1700,STRAND,LED,150,R8,,,,-588.277.825.713.155.000,-274.638.330.083.410.000
150948,HIPODROMO,,1,GDOR. ING. VALENTIN VIRASORO,2900,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-588.131.691.095.320.000,-274.695.761.009.077.000
150561,JOSE MARIA PONCE,,52,LUIS MARIA BABIN,6700,NA,LED,,PESCANTE,,,,-587.716.613.709.923.000,-274.944.783.016.822.000
150656,ZONA SUR PONCE,,57,ESTEBAN DE QUIRINI,2800,,LED,,BRAZO POR POSTE DE HORMIGON,,,,-587.734.750.383.155.000,-274.969.076.786.980.000
152535,HIPODROMO,,10,LOS TILOS,900,PHILIPS,LED,76,R8,,,,-588.011.254.370.210.000,-274.731.904.903.260.000
152578,SOL DE MAYO,,6,MARTIN FIERRO,400,PHILIPS,LED,76,R8,,,,-587.999.114.590.746.000,-274.674.690.286.172.000
152659,BANCARIO,,39,TTE. CUNDOM,1500,PHILIPS,LED,76,R8,,,,-588.326.480.984.685.000,-274.859.890.022.357.000
152710,CODEPRO,,68,CHUBUT,1300,PHILIPS,LED,76,R8,,,,-588.355.985.283.849.000,-27.488.497.087.520.400
152770,CIUDAD DE AREQUIPA,,95,VIEDMA,1600,PHILIPS,LED,76,R8,,,,-588.316.650.688.646.000,-274.877.760.177.383.000
152799,CIUDAD DE AREQUIPA,,124,USHUAIA,1600,PHILIPS,LED,76,R8,,,,-588.325.327.634.809.000,-27.488.488.621.794.700
152832,GENERAL MADARIAGA,,25,YATAY,4300,PHILIPS,LED,76,R8,,,,-587.968.057.394.025.000,-274.694.672.417.707.000
152862,PUEBLO BUENOS AIRES,,35,NIÑO JESUS,824,PHILIPS,LED,76,R8,,,,-587.989.702.820.775.000,-274.704.988.711.792.000
152909,GENERAL MADARIAGA,,89,EL ÑANDUBAY,700,PHILIPS,LED,76,R8,,,,-58.796.167.373.656.900,-274.689.734.664.224.000
152921,PIO X,,134,LA PAMPA,1200,PHILIPS,LED,76,R8,,,,-588.367.304.205.892.000,-274.867.184.985.017.000
153006,VILLA CHIQUITA,,32,JUAN JOSE CASTELLI,1900,PHILIPS,LED,76,R8,,,,-588.106.043.636.796.000,-274.835.917.524.290.000
153026,ANAHI,,78,CABO ROQUE E. SANCHEZ,450,PHILIPS,LED,76,R8,,,,-587.959.576.252.067.000,-274.657.605.737.466.000
153055,ALDANA,,28,PJE. DOMINGO FRENCH,2100,PHILIPS,LED,76,R8,,,,-58.822.896.659.357.600,-274.637.191.736.074.000
153146,ALDANA,,91,ALVEAR,1800,PHILIPS,LED,76,R8,,,,-588.260.230.422.017.000,-274.603.117.969.815.000
153179,BAÑADO NORTE,,37,PJE. DANTE,300,PHILIPS,LED,76,R8,,,,-588.143.809.139.726.000,-274.627.989.512.220.000
153225,DR. MONTAÑA,,696,JAIME MAZZA,5300,PHILIPS,LED,76,R8,,,,-587.927.770.614.621.000,-27.519.668.466.987.300
153347,NIÑO JESUS,,33,PJE. NIÑO JESUS,1100,PHILIPS,LED,76,R8,,,,-588.018.053.770.062.000,-274.760.863.868.156.000
153382,JUAN XXIII,,18,MARIANO ANDINO IGARZABAL,3850,PHILIPS,LED,76,R8,,,,-588.312.278.687.951.000,-275.000.946.457.444.000
153410,PLACIDO MARTINEZ,,9,CHACABUCO,250,PHILIPS,LED,76,R8,,,,-588.102.299.272.029.000,-27.461.945.302.679.000
153432,PLACIDO MARTINEZ,,9,CHACABUCO,700,PHILIPS,LED,76,R8,,,,-588.108.916.283.633.000,-274.671.043.110.054.000
153434,SAN MARCELO,,1433,SANCHEZ DE BUSTAMANTE,2650,N/C,LED,,PRFV,,,,-58.790.181.219.528.400,-274.939.926.365.811.000
153445,PARQUE BALNEARIO MOLINA PUNTA,,2,LAS MARGARITAS (NORTE),1900,PHILIPS,LED,76,R8,,,,-587.858.000.994.217.000,-274.397.325.284.397.000
153448,PARQUE BALNEARIO MOLINA PUNTA,,5,LAS MARGARITAS (NORTE),1800,PHILIPS,LED,76,R8,,,,-587.852.177.918.282.000,-274.404.236.962.099.000
153485,17 DE agosto,,12,PAUL GROUSSAC,1700,PHILIPS,LED,76,R8,,,,-587.867.058.813.569.000,-274.860.818.002.818.000
153522,17 DE agosto,,25,CALLE 83-2,1900,PHILIPS,LED,76,R8,,,,-587.884.694.337.842.000,-274.870.169.542.577.000
153527,17 DE agosto,,30,CALLE 83-4,1900,PHILIPS,LED,76,R8,,,,-58.788.009.434.938.100,-274.868.657.251.395.000
153531,17 DE agosto,,34,CALLE 83-4,1900,PHILIPS,LED,76,R8,,,,-587.881.328.165.528.000,-274.876.808.209.141.000
159831,SAN IGNACIO,,150,PIO XI,1400,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-587.653.394.043.442.000,-274.844.043.792.372.000
24176,DEPORTE,,,,,Sin Dato,LED,45,,,,,-588.311.639.999.997.000,-2.746.811.599.999.990
125791,,,,,,,SIN ESPECIFICAR,,,,,,-588.173.104.729.501.000,-275.257.211.644.202.000
150450,9 DE julio,,134,GASCON,2500,PHILIPS,LED,76,PESCANTE,,,,-587.970.162.928.101.000,-274.920.420.758.997.000
152494,NUESTRA SRA DE LA POMPEYA,,136,GDOR. MIGUEL V. GELABERT,550,PHILIPS,LED,76,R8,,,,-588.233.676.552.770.000,-274.651.611.559.597.000
150949,NUESTRA SRA DE LA POMPEYA,,25,VELEZ SARSFIELD,800,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-588.200.155.645.606.000,-274.683.600.204.822.000
150562,JOSE MARIA PONCE,,53,BELISARIO TISCORNIA,6800,NA,LED,,PESCANTE,,,,-587.713.643.163.439.000,-274.951.444.296.461.000
150657,ZONA SUR PONCE,,58,ESTEBAN DE QUIRINI,2800,,LED,,BRAZO POR POSTE DE HORMIGON,,,,-587.735.586.128.853.000,-274.973.478.326.472.000
152521,LA ROSADA,,8313,FRAY J. DE LA QUINTANA,1700,STRAND,LED,150,R8,,,,-588.283.391.296.861.000,-274.637.950.390.840.000
152536,HIPODROMO,,11,LOS TILOS,900,PHILIPS,LED,76,R8,,,,-588.008.424.639.699.000,-274.728.108.412.113.000
152579,SOL DE MAYO,,7,MARTIN FIERRO,400,PHILIPS,LED,76,R8,,,,-587.999.516.848.456.000,-274.670.943.513.559.000
152660,BANCARIO,,40,TTE. CUNDOM,1500,PHILIPS,LED,76,R8,,,,-588.330.839.574.335.000,-274.861.127.685.398.000
152711,CODEPRO,,69,CHUBUT,1400,PHILIPS,LED,76,R8,,,,-588.343.808.054.921.000,-274.886.302.405.010.000
152771,CIUDAD DE AREQUIPA,,96,VIEDMA,1600,PHILIPS,LED,76,R8,,,,-588.319.413.363.931.000,-274.876.451.217.310.000
152800,CIUDAD DE AREQUIPA,,125,USHUAIA,1600,PHILIPS,LED,76,R8,,,,-588.321.827.352.042.000,-274.886.468.857.351.000
152833,GENERAL MADARIAGA,,26,YATAY,4300,PHILIPS,LED,76,R8,,,,-587.970.927.357.671.000,-274.695.362.710.741.000
152863,GENERAL MADARIAGA,,45,NIÑO JESUS,800,PHILIPS,LED,76,R8,,,,-587.990.869.581.697.000,-274.703.751.548.497.000
152910,GENERAL MADARIAGA,,90,EL ÑANDUBAY,700,PHILIPS,LED,76,R8,,,,-587.963.283.061.978.000,-274.684.557.429.486.000
152922,PIO X,,135,LA PAMPA,1200,PHILIPS,LED,76,R8,,,,-58.837.321.847.677.000,-274.866.530.498.890.000
153007,VILLA CHIQUITA,,33,JUAN JOSE CASTELLI,1900,PHILIPS,LED,76,R8,,,,-588.105.373.084.542.000,-274.830.766.365.611.000
153027,ANAHI,,79,CABO ROQUE E. SANCHEZ,450,PHILIPS,LED,76,R8,,,,-587.959.683.540.427.000,-27.465.471.263.490.900
153056,ALDANA,,29,PJE. DOMINGO FRENCH,2100,PHILIPS,LED,76,R8,,,,-588.226.756.453.511.000,-274.637.263.171.932.000
153147,ALDANA,,92,ALVEAR,1800,PHILIPS,LED,76,R8,,,,-588.265.769.183.633.000,-274.602.903.723.060.000
153180,BAÑADO NORTE,,38,PJE. DANTE,300,PHILIPS,LED,76,R8,,,,-588.143.219.053.743.000,-274.623.883.060.269.000
153231,DR. MONTAÑA,,702,JAIME MAZZA,5400,PHILIPS,LED,76,R8,,,,-587.919.187.545.773.000,-275.195.875.903.702.000
153348,NIÑO JESUS,,34,PJE. NIÑO JESUS,1000,PHILIPS,LED,76,R8,,,,-588.015.089.929.101.000,-274.743.825.333.846.000
153383,JUAN XXIII,,19,MARIANO ANDINO IGARZABAL,3850,PHILIPS,LED,76,R8,,,,-588.313.322.067.094.000,-275.007.302.131.412.000
153414,PLACIDO MARTINEZ,,13,CHACABUCO,300,PHILIPS,LED,76,R8,,,,-588.102.983.236.146.000,-274.633.859.396.829.000
153435,SAN MARCELO,,1434,SANCHEZ DE BUSTAMANTE,2600,N/C,LED,,PRFV,,,,-587.901.324.033.734.000,-274.931.473.518.330.000
153446,PARQUE BALNEARIO MOLINA PUNTA,,3,LAS MARGARITAS (NORTE),1900,PHILIPS,LED,76,R8,,,,-587.860.535.681.736.000,-274.394.240.961.399.000
153447,PARQUE BALNEARIO MOLINA PUNTA,,4,LAS MARGARITAS (NORTE),1800,PHILIPS,LED,76,R8,,,,-587.849.903.404.546.000,-274.407.018.782.342.000
153486,17 DE agosto,,13,PAUL GROUSSAC,1700,PHILIPS,LED,76,R8,,,,-587.867.608.666.417.000,-27.486.325.746.178.500
153523,17 DE agosto,,26,CALLE 83-2,1900,PHILIPS,LED,76,R8,,,,-587.883.849.442.002.000,-274.866.242.630.624.000
153528,17 DE agosto,,31,CALLE 83-4,1900,PHILIPS,LED,76,R8,,,,-587.880.912.423.131.000,-274.871.834.474.272.000
153530,17 DE agosto,,33,CALLE 83-4,1900,PHILIPS,LED,76,R8,,,,-58.788.189.142.942.100,-27.488.010.398.873.600
153533,17 DE agosto,,36,EL TREBOL,5200,PHILIPS,LED,76,R8,,,,-587.889.857.590.196.000,-274.874.726.132.049.000
125792,,,,,,,SIN ESPECIFICAR,,,,,,-588.173.592.556.265.000,-275.256.878.882.646.000
152495,NUESTRA SRA DE LA POMPEYA,,137,GDOR. MIGUEL V. GELABERT,550,PHILIPS,LED,76,R8,,,,-588.232.724.368.570.000,-274.645.981.864.803.000
150451,9 DE julio,,135,GASCON,2400,PHILIPS,LED,76,PRFV,,,,-587.973.931.431.767.000,-274.932.150.746.323.000
150950,NUESTRA SRA DE LA POMPEYA,,25,VELEZ SARSFIELD,800,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-588.199.746.608.731.000,-274.678.487.536.592.000
150563,JOSE MARIA PONCE,,54,BELISARIO,6800,NA,LED,,PESCANTE,,,,-587.717.693.299.052.000,-274.950.897.184.847.000
150658,ZONA SUR PONCE,,59,YACARE AGUIRRE,,NA,LED,,BRAZO POR POSTE DE HORMIGON,,,,-587.734.829.455.305.000,-274.975.868.139.012.000
152537,HIPODROMO,,12,LOS TILOS,900,PHILIPS,LED,76,R8,,,,-588.007.713.854.310.000,-27.472.593.048.182.000
155515,SANTA ROSA,,1219,DR. RAMÓN CARRILLO,1950,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-588.253.712.653.293.000,-274.821.710.226.033.000
152580,SOL DE MAYO,,8,MARTIN FIERRO,400,PHILIPS,LED,76,R8,,,,-587.998.417.477.013.000,-274.680.921.961.459.000
152661,BANCARIO,,41,TTE. CUNDOM,1600,PHILIPS,LED,76,R8,,,,-588.320.499.658.582.000,-274.856.654.764.765.000
159832,SAN IGNACIO,,151,PIO XI,1450,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-587.655.311.822.888.000,-27.485.502.491.424.000
152712,CODEPRO,,70,CHUBUT,1400,PHILIPS,LED,76,R8,,,,-588.348.743.319.509.000,-274.885.778.825.229.000
159860,SANTA RITA NORTE,,3,SRA. ERMIDA MOREYRA DE SILVA,1100,PHILIPS,LED,76,R8 CON BRAZO CORTO,,,,-58.762.807.399.034.200,-274.838.354.938.704.000
152772,CIUDAD DE AREQUIPA,,97,VIEDMA,1600,PHILIPS,LED,76,R8,,,,-588.324.777.781.961.000,-274.876.678.547.718.000
152801,CIUDAD DE AREQUIPA,,126,USHUAIA,1600,PHILIPS,LED,76,R8,,,,-588.314.571.976.659.000,-274.886.337.962.450.000
158363,JOSE MARIA PONCE,,104,ROMULO GREGORIO ARTIEDA,1600,PHILIPS,LED,76,R8 BRAZO CORTO,,,,-587.687.380.984.422.000,-27.487.978.360.630.700
153339,NIÑO JESUS,,25,PJE. NIÑO JESUS,1000,PHILIPS,LED,76,R8,,,,-588.015.465.438.363.000,-274.745.562.514.909.000
152834,GENERAL MADARIAGA,,27,YATAY,4350,PHILIPS,LED,76,R8,,,,-587.960.520.386.693.000,-274.694.101.715.442.000
152864,GENERAL MADARIAGA,,46,NIÑO JESUS,800,PHILIPS,LED,76,R8,,,,-587.991.043.925.282.000,-274.701.942.517.534.000
157782,CREMONTE,,100,ENRIQUE JASID,6400,PHILIPS,LED,76,R8 BRAZO CORTO,,,,-587.731.801.718.470.000,-274.823.479.116.530.000
152923,PIO X,,136,LA PAMPA,1200,PHILIPS,LED,76,R8,,,,-588.376.303.017.137.000,-274.866.185.406.049.000
153008,VILLA CHIQUITA,,34,JUAN JOSE CASTELLI,1900,PHILIPS,LED,76,R8,,,,-588.104.273.378.846.000,-274.833.515.293.994.000
153028,ANAHI,,80,CABO ROQUE E. SANCHEZ,400,PHILIPS,LED,76,R8,,,,-58.795.966.476.463.700,-274.661.110.786.631.000
153057,ALDANA,,30,PJE. DOMINGO FRENCH,2100,PHILIPS,LED,76,R8,,,,-588.231.340.348.554.000,-274.637.120.300.212.000
153148,ALDANA,,93,ALVEAR,1800,PHILIPS,LED,76,R8,,,,-588.270.825.147.626.000,-274.602.701.378.864.000
153181,BAÑADO NORTE,,39,PJE. DANTE,300,PHILIPS,LED,76,R8,,,,-588.144.211.471.078.000,-274.621.431.310.084.000
153232,DR. MONTAÑA,,703,ROMILIO P. MONZON,5300,PHILIPS,LED,76,R8,,,,-587.928.602.099.416.000,-275.192.284.023.224.000
153364,NIÑO JESUS,,50,TULIO OSCAR RIERA,4200,PHILIPS,LED,76,R8,,,,-588.002.998.532.008.000,-274.805.574.273.706.000
153384,JUAN XXIII,,20,MARIANO ANDINO IGARZABAL,3800,PHILIPS,LED,76,R8,,,,-588.313.013.613.058.000,-275.009.999.115.399.000
153415,PLACIDO MARTINEZ,,14,CHACABUCO,300,PHILIPS,LED,76,R8,,,,-588.102.326.094.938.000,-274.629.513.693.629.000
153436,SAN MARCELO,,1435,SANCHEZ DE BUSTAMANTE,2650,N/C,LED,,PRFV,,,,-587.901.557.385.427.000,-274.936.319.840.189.000
153449,PARQUE BALNEARIO MOLINA PUNTA,,6,LAS MARGARITAS (NORTE),1800,PHILIPS,LED,76,R8,,,,-587.851.166.725.156.000,-274.405.549.276.894.000
153487,17 DE agosto,,14,PAUL GROUSSAC,1700,PHILIPS,LED,76,R8,,,,-587.866.602.838.036.000,-274.858.354.115.027.000
